from_date,department,section,barcode,item_num,item_description,purshase_price,selling_price,quantity
25-Feb,2,56,2176810000000.0,480159,CHERRY,5.5,8.0,70.0
26-Feb,2,52,2110310000000.0,480160,CHICKEN NUGGETS,40.0,48.95,30.0
26-Feb,2,50,2110320000000.0,480161,BEEF BURGER,85.0,105.95,15.0
26-Feb,2,53,2144360000000.0,480162,LOBSTER,200.0,250.95,5.0
26-Feb,2,54,2155160000000.0,480163,BRUSCHETTA,6.0,9.95,200.0
26-Feb,2,56,2176820000000.0,480164,ENDIVE,3.5,4.5,100.0
26-Feb,2,57,2000000000000.0,480165,ICED TEA,2.0,3.5,80.0
26-Feb,2,50,2110330000000.0,480166,RIGATONI,3.0,4.0,150.0
26-Feb,2,52,2133160000000.0,480167,TURKEY BACON,55.0,70.95,22.0
26-Feb,2,55,2165960000000.0,480168,PEANUT BUTTER,14.0,19.95,50.0
26-Feb,2,56,2176830000000.0,480169,STRAWBERRIES,6.0,8.95,75.0
27-Feb,2,52,2110340000000.0,480170,CHICKEN SAUSAGE,44.0,53.95,20.0
27-Feb,2,50,2110350000000.0,480171,VEAL CUTLETS,87.0,115.95,12.0
27-Feb,2,53,2144370000000.0,480172,SEA BASS,130.0,170.95,8.0
27-Feb,2,54,2155170000000.0,480173,SOURDOUGH BREAD,4.0,6.95,190.0
27-Feb,2,56,2176840000000.0,480174,ARUGULA,3.5,4.95,85.0
27-Feb,2,57,2000000000000.0,480175,LEMONADE,1.5,3.0,60.0
27-Feb,2,50,2110360000000.0,480176,PENNE PASTA,2.8,4.0,155.0
27-Feb,2,52,2133170000000.0,480177,CHICKEN TENDERS,50.0,60.95,25.0
27-Feb,2,55,2165970000000.0,480178,CARAMEL SAUCE,22.0,29.95,40.0
27-Feb,2,56,2176850000000.0,480179,KIWI,8.0,10.95,50.0
28-Feb,2,52,2110370000000.0,480180,CHICKEN KEBOBS,60.0,72.95,18.0
28-Feb,2,50,2110380000000.0,480181,HAM,75.0,95.95,16.0
28-Feb,2,53,2144380000000.0,480182,CRAWFISH,150.0,180.95,7.0
28-Feb,2,54,2155180000000.0,480183,FOCACCIA,5.0,7.95,205.0
28-Feb,2,56,2176860000000.0,480184,THYME,2.2,3.25,90.0
28-Feb,2,57,2000000000000.0,480185,FRUIT PUNCH,1.5,2.0,50.0
28-Feb,2,50,2110390000000.0,480186,GNOCCHI,3.0,4.5,140.0
28-Feb,2,52,2133180000000.0,480187,LAMB BURGER,85.0,100.95,14.0
28-Feb,2,55,2165980000000.0,480188,ORANGE JUICE,25.0,30.95,45.0
28-Feb,2,56,2176870000000.0,480189,CABBAGE,3.0,4.0,95.0
01-Mar,2,52,2110400000000.0,480190,CHICKEN FRANKS,40.0,50.95,30.0
01-Mar,2,50,2110410000000.0,480191,PORK BELLY,88.0,115.95,15.0
01-Mar,2,53,2144390000000.0,480192,SEA SCALLOPS,160.0,200.95,6.0
01-Mar,2,54,2155190000000.0,480193,FOCACCIA,4.5,6.5,205.0
01-Mar,2,56,2176880000000.0,480194,DILL,2.0,3.0,95.0
01-Mar,2,57,2000000000000.0,480195,FRUIT SMOOTHIE,1.8,3.0,55.0
01-Mar,2,50,2110420000000.0,480196,MACARONI,2.5,3.5,150.0
01-Mar,2,52,2133190000000.0,480197,CHICKEN WINGS,52.0,65.95,18.0
01-Mar,2,55,2165990000000.0,480198,COCONUT WATER,15.0,20.95,50.0
01-Mar,2,56,2176890000000.0,480199,BLUEBERRIES,8.0,10.5,60.0
02-Mar,2,52,2110430000000.0,480200,SPICY CHICKEN,55.0,67.95,20.0
02-Mar,2,50,2110440000000.0,480201,MEAT LOAF,70.0,90.95,15.0
02-Mar,2,53,2144400000000.0,480202,HALIBUT,160.0,210.95,5.0
02-Mar,2,54,2155200000000.0,480203,HERB BREAD,4.0,6.0,220.0
02-Mar,2,56,2176900000000.0,480204,CILANTRO,2.2,3.5,100.0
02-Mar,2,57,2000000000000.0,480205,MANGO JUICE,1.6,2.5,60.0
02-Mar,2,50,2110450000000.0,480206,SPIRALI,2.8,4.0,145.0
02-Mar,2,52,2133200000000.0,480207,BBQ CHICKEN,90.0,115.95,12.0
02-Mar,2,55,2166000000000.0,480208,WHITE SAUCE,20.0,28.95,40.0
02-Mar,2,56,2176910000000.0,480209,RADISH,3.0,4.5,90.0
03-Mar,2,52,2110460000000.0,480210,CHICKEN FINGERS,45.0,55.95,25.0
03-Mar,2,50,2110470000000.0,480211,PORK SAUSAGES,80.0,100.95,12.0
03-Mar,2,53,2144410000000.0,480212,CRAB CAKES,145.0,185.95,8.0
03-Mar,2,54,2155210000000.0,480213,BAGUETTE,3.5,5.5,200.0
03-Mar,2,56,2176920000000.0,480214,ROCKET,2.5,3.75,85.0
03-Mar,2,57,2000000000000.0,480215,LEMONADE,1.2,2.0,75.0
03-Mar,2,50,2110480000000.0,480216,FUSILLI,2.6,4.0,150.0
03-Mar,2,52,2133210000000.0,480217,LAMB KEBAB,100.0,130.95,10.0
03-Mar,2,55,2166010000000.0,480218,CHOCOLATE SAUCE,25.0,33.95,45.0
03-Mar,2,56,2176930000000.0,480219,CUCUMBER,3.5,4.5,90.0
04-Mar,2,52,2110490000000.0,480220,CHICKEN SALAD,40.0,48.95,30.0
04-Mar,2,50,2110500000000.0,480221,DUCK BREAST,95.0,125.95,10.0
04-Mar,2,53,2144420000000.0,480222,LOBSTER TAIL,200.0,250.95,5.0
04-Mar,2,54,2155220000000.0,480223,FRENCH BREAD,3.0,5.0,210.0
04-Mar,2,56,2176940000000.0,480224,ARUGULA,3.0,4.5,100.0
04-Mar,2,57,2000000000000.0,480225,FRUIT COCKTAIL,1.5,2.5,55.0
04-Mar,2,50,2110510000000.0,480226,SPAGHETTI,2.9,4.0,150.0
04-Mar,2,52,2133220000000.0,480227,BEEF RIBS,105.0,135.95,12.0
04-Mar,2,55,2166020000000.0,480228,DARK CHOCOLATE,30.0,40.95,40.0
04-Mar,2,56,2176950000000.0,480229,AVOCADO,10.0,12.95,60.0
05-Mar,2,52,2110520000000.0,480230,CHICKEN SANDWICH,50.0,58.95,25.0
05-Mar,2,50,2110530000000.0,480231,LAMB KOFTA,85.0,110.95,15.0
05-Mar,2,53,2144430000000.0,480232,SHRIMP TEMPURA,130.0,160.95,12.0
05-Mar,2,54,2155230000000.0,480233,FOCACCIA,5.0,7.5,190.0
05-Mar,2,56,2176960000000.0,480234,THYME,2.5,3.0,90.0
05-Mar,2,57,2000000000000.0,480235,MANGO SMOOTHIE,1.5,2.5,60.0
06-Mar,2,52,2110540000000.0,480236,CHICKEN THIGHS,53.0,61.95,22.0
06-Mar,2,50,2110550000000.0,480237,TURKEY WINGS,73.0,88.95,18.0
06-Mar,2,53,2144440000000.0,480238,GRILLED SALMON,157.0,197.95,14.0
06-Mar,2,54,2155240000000.0,480239,CROISSANT,6.0,8.95,210.0
06-Mar,2,56,2176970000000.0,480240,SPINACH,3.8,4.95,110.0
06-Mar,2,57,2000000000000.0,480241,APPLE JUICE,1.9,3.2,55.0
06-Mar,2,50,2110560000000.0,480242,SPAGHETTI,2.9,4.5,160.0
06-Mar,2,52,2133230000000.0,480243,BEEF STEAK,106.0,126.95,32.0
06-Mar,2,55,2166030000000.0,480244,DARK CHOCOLATE,29.0,38.95,42.0
06-Mar,2,56,2176980000000.0,480245,AVOCADO,11.0,13.95,65.0
07-Mar,2,52,2110570000000.0,480246,CHICKEN TENDERS,46.0,54.95,28.0
07-Mar,2,50,2110580000000.0,480247,PORK CHOPS,86.0,112.95,16.0
07-Mar,2,53,2144450000000.0,480248,CRAB MEAT,141.0,182.95,9.0
07-Mar,2,54,2155250000000.0,480249,FOCACCIA,4.6,6.95,205.0
07-Mar,2,56,2176990000000.0,480250,ARUGULA,2.6,3.75,95.0
07-Mar,2,57,2000000000000.0,480251,LIME JUICE,1.7,2.5,70.0
07-Mar,2,50,2110590000000.0,480252,FETTUCCINE,3.1,4.0,150.0
07-Mar,2,52,2133240000000.0,480253,LAMB CHOPS,111.0,140.95,12.0
07-Mar,2,55,2166040000000.0,480254,WHITE CHOCOLATE,31.0,42.95,38.0
07-Mar,2,56,2177000000000.0,480255,CANTALOUPE,5.6,7.5,55.0
08-Mar,2,52,2110600000000.0,480256,CHICKEN LEG,40.0,48.95,30.0
08-Mar,2,50,2110610000000.0,480257,TURKEY BREAST,80.0,98.95,14.0
08-Mar,2,53,2144460000000.0,480258,TUNA STEAK,135.0,175.95,8.0
08-Mar,2,54,2155260000000.0,480259,BRIOCHE,4.0,6.5,190.0
08-Mar,2,56,2177010000000.0,480260,DAIKON,2.8,3.95,100.0
08-Mar,2,57,2000000000000.0,480261,FRUIT PUNCH,1.7,2.2,60.0
08-Mar,2,50,2110620000000.0,480262,RIGATONI,3.0,4.5,155.0
08-Mar,2,52,2133250000000.0,480263,BBQ RIBS,99.0,129.95,12.0
08-Mar,2,55,2166050000000.0,480264,COCONUT CREAM,23.0,31.95,45.0
08-Mar,2,56,2177020000000.0,480265,BLUEBERRIES,7.0,9.5,60.0
09-Mar,2,52,2110630000000.0,480266,CHICKEN NUGGETS,42.0,50.95,25.0
09-Mar,2,50,2110640000000.0,480267,MEATBALLS BEEF,82.0,100.95,12.0
09-Mar,2,53,2144470000000.0,480268,SEAFOOD MEDLEY,140.0,175.95,7.0
09-Mar,2,54,2155270000000.0,480269,HERB BREAD,4.2,6.0,210.0
09-Mar,2,56,2177030000000.0,480270,CILANTRO,2.4,3.0,95.0
09-Mar,2,57,2000000000000.0,480271,MANGO JUICE,1.9,3.1,55.0
09-Mar,2,50,2110650000000.0,480272,MACARONI,3.1,4.0,150.0
09-Mar,2,52,2133260000000.0,480273,LAMB KEBAB,112.0,145.95,10.0
09-Mar,2,55,2166060000000.0,480274,CHOCOLATE SAUCE,24.0,32.95,40.0
09-Mar,2,56,2177040000000.0,480275,CABBAGE,3.3,4.0,90.0
10-Mar,2,52,2110660000000.0,480276,CHICKEN FRANKS,39.0,46.95,30.0
10-Mar,2,50,2110670000000.0,480277,PORK BELLY,92.0,121.95,15.0
10-Mar,2,53,2144480000000.0,480278,SHRIMP CAKES,155.0,195.95,6.0
10-Mar,2,54,2155280000000.0,480279,FRENCH BREAD,3.5,5.5,200.0
10-Mar,2,56,2177050000000.0,480280,ARUGULA,3.1,4.25,100.0
10-Mar,2,57,2000000000000.0,480281,LEMONADE,1.4,2.0,70.0
10-Mar,2,50,2110680000000.0,480282,GNOCCHI,2.9,4.0,145.0
10-Mar,2,52,2133270000000.0,480283,CHICKEN WINGS,53.0,63.95,18.0
10-Mar,2,55,2166070000000.0,480284,MILK CHOCOLATE,26.0,35.95,40.0
10-Mar,2,56,2177060000000.0,480285,RADISH,3.2,4.0,90.0
11-Mar,2,52,2110690000000.0,480286,SPICY CHICKEN,54.0,65.95,20.0
11-Mar,2,50,2110700000000.0,480287,MEAT LOAF,79.0,102.95,14.0
11-Mar,2,53,2144490000000.0,480288,FISH FILLETS,130.0,162.95,12.0
11-Mar,2,54,2155290000000.0,480289,HERB BREAD,4.0,6.5,190.0
11-Mar,2,56,2177070000000.0,480290,CHARD,2.5,3.75,100.0
11-Mar,2,57,2000000000000.0,480291,FRUIT SALAD,1.6,2.5,55.0
11-Mar,2,50,2110710000000.0,480292,PENNE,2.8,4.0,150.0
11-Mar,2,52,2133280000000.0,480293,BEEF RIBS,104.0,134.95,12.0
11-Mar,2,55,2166080000000.0,480294,DARK CHOCOLATE,29.0,39.95,42.0
11-Mar,2,56,2177080000000.0,480295,AVOCADO,11.0,13.5,65.0
12-Mar,2,52,2110720000000.0,480296,CHICKEN LEGS,50.0,59.95,22.0
12-Mar,2,50,2110730000000.0,480297,TURKEY THIGHS,87.0,115.95,15.0
12-Mar,2,53,2144500000000.0,480298,CRAB LEGS,145.0,185.95,8.0
12-Mar,2,54,2155300000000.0,480299,BAGUETTE,3.4,5.5,200.0
12-Mar,2,56,2177090000000.0,480300,SPINACH,3.6,4.75,100.0
12-Mar,2,57,2000000000000.0,480301,LIME,1.5,2.0,70.0
12-Mar,2,50,2110740000000.0,480302,FUSILLI,2.6,4.0,150.0
12-Mar,2,52,2133290000000.0,480303,LAMB KEBAB,100.0,135.95,11.0
12-Mar,2,55,2166090000000.0,480304,WHITE CHOCOLATE,30.0,40.95,40.0
12-Mar,2,56,2177100000000.0,480305,CANTALOUPE,5.7,8.0,55.0
13-Mar,2,52,2110750000000.0,480306,CHICKEN SANDWICH,48.0,56.95,25.0
13-Mar,2,50,2110760000000.0,480307,HAM,90.0,120.95,12.0
13-Mar,2,53,2144510000000.0,480308,SEA BASS,135.0,175.95,7.0
13-Mar,2,54,2155310000000.0,480309,SOURDOUGH,4.5,6.0,200.0
13-Mar,2,56,2177110000000.0,480310,PARSLEY,2.5,3.0,95.0
13-Mar,2,57,2000000000000.0,480311,FRESH JUICE,1.5,2.5,60.0
13-Mar,2,50,2110770000000.0,480312,SPAGHETTI,2.7,4.0,150.0
13-Mar,2,52,2133300000000.0,480313,LAMB CHOPS,115.0,145.95,10.0
13-Mar,2,55,2166100000000.0,480314,CHOCOLATE SYRUP,23.0,31.95,45.0
13-Mar,2,56,2177120000000.0,480315,CABBAGE,3.4,4.5,90.0
14-Mar,2,52,2110780000000.0,480316,CHICKEN FRANKS,40.0,48.95,30.0
14-Mar,2,50,2110790000000.0,480317,PORK BELLY,95.0,125.95,14.0
14-Mar,2,53,2144520000000.0,480318,LOBSTER,200.0,250.95,5.0
14-Mar,2,54,2155320000000.0,480319,FRENCH BREAD,3.5,5.75,210.0
14-Mar,2,56,2177130000000.0,480320,ARUGULA,3.0,4.0,100.0
14-Mar,2,57,2000000000000.0,480321,LEMONADE,1.7,2.5,75.0
14-Mar,2,50,2110800000000.0,480322,RIGATONI,2.9,4.0,150.0
14-Mar,2,52,2133310000000.0,480323,BBQ RIBS,105.0,130.95,12.0
14-Mar,2,55,2166110000000.0,480324,DARK CHOCOLATE,32.0,42.95,40.0
14-Mar,2,56,2177140000000.0,480325,AVOCADO,10.0,12.5,65.0
15-Mar,2,52,2110810000000.0,480326,CHICKEN THIGHS,52.0,60.95,22.0
15-Mar,2,50,2110820000000.0,480327,TURKEY WINGS,74.0,89.95,18.0
15-Mar,2,53,2144530000000.0,480328,GRILLED SALMON,158.0,198.95,14.0
15-Mar,2,54,2155330000000.0,480329,CROISSANT,6.0,8.95,210.0
15-Mar,2,56,2177150000000.0,480330,SPINACH,3.5,4.95,110.0
15-Mar,2,57,2000000000000.0,480331,APPLE JUICE,1.9,3.3,55.0
15-Mar,2,50,2110830000000.0,480332,SPAGHETTI,2.9,4.5,160.0
15-Mar,2,52,2133320000000.0,480333,BEEF STEAK,107.0,127.95,32.0
15-Mar,2,55,2166120000000.0,480334,DARK CHOCOLATE,33.0,41.95,42.0
15-Mar,2,56,2177160000000.0,480335,AVOCADO,11.0,13.95,65.0
16-Mar,2,52,2110840000000.0,480336,CHICKEN TENDERS,41.0,49.95,28.0
16-Mar,2,50,2110850000000.0,480337,PORK CHOPS,87.0,113.95,16.0
16-Mar,2,53,2144540000000.0,480338,CRAB MEAT,142.0,183.95,9.0
16-Mar,2,54,2155340000000.0,480339,FOCACCIA,4.8,6.75,205.0
16-Mar,2,56,2177170000000.0,480340,ARUGULA,3.4,4.5,95.0
16-Mar,2,57,2000000000000.0,480341,LIME JUICE,1.8,2.7,70.0
16-Mar,2,50,2110860000000.0,480342,FETTUCCINE,3.2,4.0,150.0
16-Mar,2,52,2133330000000.0,480343,LAMB CHOPS,116.0,146.95,10.0
16-Mar,2,55,2166130000000.0,480344,WHITE CHOCOLATE,34.0,43.95,40.0
16-Mar,2,56,2177180000000.0,480345,CANTALOUPE,5.8,7.75,55.0
17-Mar,2,52,2110870000000.0,480346,CHICKEN LEG,44.0,52.95,20.0
17-Mar,2,50,2110880000000.0,480347,TURKEY BREAST,88.0,116.95,15.0
17-Mar,2,53,2144550000000.0,480348,TUNA STEAK,136.0,176.95,8.0
17-Mar,2,54,2155350000000.0,480349,BRIOCHE,4.2,6.5,190.0
17-Mar,2,56,2177190000000.0,480350,DAIKON,2.6,3.75,100.0
17-Mar,2,57,2000000000000.0,480351,FRUIT PUNCH,1.9,2.5,60.0
17-Mar,2,50,2110890000000.0,480352,MACARONI,3.3,4.0,150.0
17-Mar,2,52,2133340000000.0,480353,BBQ RIBS,101.0,131.95,12.0
17-Mar,2,55,2166140000000.0,480354,DARK CHOCOLATE,35.0,44.95,40.0
17-Mar,2,56,2177200000000.0,480355,AVOCADO,12.0,14.5,60.0
18-Mar,2,52,2110900000000.0,480356,CHICKEN NUGGETS,43.0,52.95,30.0
18-Mar,2,50,2110910000000.0,480357,MEATBALLS BEEF,83.0,101.95,12.0
18-Mar,2,53,2144560000000.0,480358,SHRIMP TEMPURA,137.0,177.95,10.0
18-Mar,2,54,2155360000000.0,480359,HERB BREAD,4.0,6.0,210.0
18-Mar,2,56,2177210000000.0,480360,CILANTRO,2.6,3.0,95.0
18-Mar,2,57,2000000000000.0,480361,MANGO JUICE,1.7,2.8,65.0
18-Mar,2,50,2110920000000.0,480362,RIGATONI,3.4,4.25,150.0
18-Mar,2,52,2133350000000.0,480363,LAMB KEBAB,113.0,144.95,10.0
18-Mar,2,55,2166150000000.0,480364,CHOCOLATE SYRUP,,,
17-Mar,2,56,6734303069034.748,996807,CHEESA FLAVOR CUMMON,855.1022376506592,1847.6487527372597,1801.4971555344841
16-Mar,2,51,6293745231391.222,938538,PACKET BOUKSOMAT SESAME LARGE,333.36943279364846,352.73097614432277,2946.2448931251993
10-Mar,2,52,2270431154081.853,184039,PASTA SALAD,361.37127410056297,934.866232682025,2431.5881351567564
23-Feb,2,53,4090662579134.581,418867,LATOGA GREEN,919.5066229321694,1124.6455426926743,1740.985694071156
23-Feb,2,56,5115067275483.147,872280,ATYAB LNCHON BLACK PEPPER,338.8335499372068,1275.3131547295545,2249.310928500462
03-Mar,2,51,2358104095594.603,445629,ABA FANKOOSH,368.6265373421985,666.044191247426,1699.5851226037096
16-Mar,2,54,6079412780999.49,987062,BAL BEEF CUBES,813.8393682076542,898.8487592184856,2750.5224135158446
26-Feb,2,50,6048113738792.455,894448,ISIS DATE W.NUT 500GR,501.8374066528876,1391.0911226298945,2451.256282051176
19-Feb,2,57,3380487870550.6504,909472,IM BEEF FILLET,1217.0035804907202,1618.8021898821291,894.822233838992
09-Mar,2,57,6705604200047.287,384744,CHICKEN LIVER/KG 052,278.98366053841136,1863.9374758810793,1242.2420885793122
17-Mar,2,53,2740948429185.134,679401,VIENNA MINI X5,1039.0457127652417,1286.5433625516343,3038.9933831590515
22-Feb,2,50,2164082752063.879,622204,TEA BREAKFAST,468.87205302722265,112.55756623562777,602.8898959599707
09-Mar,2,50,2848936181184.2593,541123,COFFEE WITH MILK,1055.6070508972732,1689.7729317765377,1708.8675995615795
17-Mar,2,54,5182932297869.135,560241,A-CAPSICUM BALADY,296.32625937056105,223.0881686785556,3034.912037223026
18-Mar,2,57,4940794367778.178,586896,TESTICLES,115.32831612396672,116.15270387296302,2184.309106249641
19-Mar,2,56,6731942192762.126,96535,COLE SLAW SALAD,736.3559812251466,483.6406180727509,35.531925801835605
28-Feb,2,53,5818599669063.271,675300,SEA SCALLOPS,104.72089679425692,1096.6260919621468,2279.320158239267
05-Mar,2,54,5715662131900.873,833684,PIZZA VEGETABLES HALF COOK,37.239122848516956,1809.2212703567238,103.71462126223997
11-Mar,2,52,6547987525706.667,408868,SABEEL FILLET 500GR,248.86562562662513,206.9948271715767,985.9513759803536
26-Feb,2,52,4954452095098.629,764452,CRAWFISH,203.09678818758658,1447.020397307243,1522.609094959222
11-Mar,2,53,4261106840200.1777,629336,COKE 400 ML,132.157905770457,218.10979339768704,59.88297837890912
17-Mar,2,53,2171855848872.1545,228707,A-APPLE POLISH GALA,890.7888523186838,1468.1812895654782,1154.6460649977007
21-Feb,2,55,3625539180591.8667,618445,JUICE AVOCADO 250ML,770.5723691964454,324.72036789891496,807.8757419766979
13-Mar,2,53,2239049217414.206,973166,IM BEEF SHANK,470.58477421833766,102.22810726292366,2246.4054565139236
18-Mar,2,56,3800951001840.927,644423,A-PEAR CHINESE,585.496490344805,1732.218358905699,2365.817854814105
27-Feb,2,55,6905695304309.102,634517,GRIND CORIANDER,889.9312996261616,575.8969042886056,2219.800295129341
26-Feb,2,51,2643511598382.9985,709744,SEA FOOD TAGIN/KG,903.8789657992636,650.0795418107183,1714.6608146915353
19-Mar,2,55,6890471599215.57,601266,COKE 300 ML,1036.5956084792617,726.7402799035615,2633.789105606375
26-Feb,2,50,2521719457907.684,857113,EGYPTIAN BANANA PREMUIM,311.3385997905143,1246.248124335943,982.1028352702672
17-Mar,2,57,3978115210771.946,960289,KATILO MORTA NATURAL-KG,1102.658385883662,982.2195435033302,2695.6559768521174
27-Feb,2,50,3204620775586.01,439309,QUICK COOKING OATS KG,1149.6690807892567,743.6096633073018,1804.775881931751
10-Mar,2,54,2325802146826.104,576842,FLAN TART LARGE,15.25277505881798,1821.0516738973015,3040.962430383392
09-Mar,2,52,4652327083578.904,270572,TURKEY FILLET,779.106665222422,1739.5740142113798,1967.077930001346
15-Mar,2,57,5000854296676.28,956478,CREAM CARAMEL SMALL,158.26892924117078,652.9453475362143,2155.596469116754
04-Mar,2,53,5974238264006.33,896135,BAL BEEF NECK,902.6482294962963,1506.3182809514321,1531.1632989777952
01-Mar,2,55,6416786964585.386,763512,PIZZA VEGETABLES HALF COOK,304.0793121430064,1721.8779754139252,1609.0138247976195
03-Mar,2,51,4616752569590.109,963149,PINEAPPLE,871.5202035146724,1517.6260487255051,1227.9218780722858
16-Mar,2,55,6834313286347.763,400714,ICE CREAM CARAMEL SAUCE,152.4993699416223,427.0940568043822,2176.2863210979463
24-Feb,2,55,4177022244223.454,396969,RED CHEDDAR 10364,397.90971492314145,1339.08993091388,2642.3567424174644
06-Mar,2,56,5524762123995.766,467076,IM BEEF ROAST,986.6122263678602,1141.0514294002105,1579.1805928693957
17-Mar,2,54,5085015157014.056,703634,HIBISCUS 050,718.1946642137561,1646.1001165876003,2384.603142304688
05-Mar,2,52,2204789020459.889,956860,DATES 1.400 KG (KARTON),15.623942629613396,1790.03470300823,1421.3149345847007
21-Feb,2,57,6805304077706.836,432221,HEALTHY CRACKERS,1019.3921033862484,1451.4472768604992,1027.2726857370417
20-Feb,2,54,2760148986141.438,921003,LEMON BALADY FOAM 500GR,125.75440679512327,629.5791196157018,1114.1166981708195
25-Feb,2,54,4604143080397.742,668006,ETOILE HALWA MOLOD 85,518.6533472355476,1163.9435580358759,694.7746099725638
25-Feb,2,55,6665688929699.284,449564,RICH LUNCHEON/SHREDDED BEEF,733.1424749683277,421.4659251812199,821.080774936544
11-Mar,2,51,5348305068517.168,784983,CHOCOLATE MIXED SPECIAL,1213.3700579519416,1191.3903568083272,1706.2185936177698
19-Mar,2,50,6990492635958.851,229324,RICH BEEF LUNCHEON/OLIVES,328.72652473711184,598.856122670282,3125.4152491002174
06-Mar,2,52,6689753057939.242,341496,KIRI CHEESE HOT CHILI,728.4533109892018,1811.9954978422554,2395.964210717492
16-Mar,2,51,2370477698135.4214,92402,RED PEPPER,981.0457037450234,769.3850035542652,2250.505609505521
07-Mar,2,50,3910620704035.111,83765,BANANA BALADY,884.251924613142,1712.5899596252546,547.0837000074586
08-Mar,2,55,6291510891477.146,464352,CHEESA FLAVOR CUMMON,522.0870477201385,565.4988009009131,1880.4273236707263
15-Mar,2,52,6229337932894.333,889767,PEAS,995.9021964347843,612.3980083268578,1393.6526608806332
04-Mar,2,52,4087082883806.6133,605768,EGG SANDWICH,757.4893950443901,546.4649022088279,1922.868366275727
01-Mar,2,50,6940973122128.477,68940,ABA SHAMAR,121.26723568918513,934.4030276419584,2846.0576918641045
26-Feb,2,54,6287699815732.307,443303,ABA SESAME,1150.4230569040403,1874.9286865891931,532.6037970666897
17-Mar,2,53,5216435370899.425,685935,BRUSCHETTA,360.0416769679043,514.6525989871108,2432.449827945249
27-Feb,2,50,4204733250810.2285,148947,GNOCCHI,765.4935017068608,1654.5047637093433,2009.1297168517456
15-Mar,2,52,6122951801868.293,55900,GRIND CUMIN,213.02792225215256,1852.912270530452,2340.3654004496675
09-Mar,2,57,4620178651811.285,953143,CHINESE CRACKERS PEPPER 1 KG,477.9811849264279,76.38358236674885,357.3871259945101
01-Mar,2,53,2336410901014.8354,961059,VERMICELLI RICE/KG,721.9269029962209,1761.8954012029074,1339.950849815407
15-Mar,2,57,3236216140605.249,696136,BEEF SAUSAGE,600.4906059648114,1037.2760989862606,1960.694395045014
12-Mar,2,50,2483311478717.596,413974,ISIS DATE W-ALMOND 500GR,292.5068227894034,381.321962213574,1704.7131049439388
19-Mar,2,50,4841971591805.692,189929,BAL BEEF ENTRECOTE,1171.545956162916,1338.4038674228332,554.1721845972921
12-Mar,2,56,4392746820360.39,942404,FILLET TILAPIA,199.06197051021906,440.78684850358127,1296.3999746373474
14-Mar,2,53,6918131915679.15,706404,KIRI CHEESE CHEDAR,175.9705450979177,657.6821633814876,78.55124364229667
24-Feb,2,50,5248798795056.863,720290,DARK CHOCOLATE,756.762004445216,618.39841809808,621.1794559722523
26-Feb,2,52,4663398188072.397,467214,JUMBO CARDAMOM,983.8320086919739,647.0699319788993,1107.9289319673878
07-Mar,2,52,2073315073254.3237,211792,GRIND CUMIN,270.425212108388,458.9113490321127,1560.122715447625
24-Feb,2,55,3475165667511.93,638461,PEANUT CHOCOLATE,993.4839069591306,1614.648224535334,1610.4462873343184
13-Mar,2,50,4408097866334.616,280177,DATES 700 GM (KARTON),930.5291393081617,1037.3798747176872,1128.5593019530804
24-Feb,2,57,5311095587512.027,708323,PEANUT BUTTER,912.880998078912,994.1518215295791,2195.9544742413746
23-Feb,2,56,6308112725734.515,200281,CHICKEN BREAST,654.9225454575477,760.5601903347905,2825.154231630888
16-Mar,2,50,3484854860590.1084,49812,DEFROSTED CLEAN SHRIMPS 50-70,540.3023233170777,1257.6756971677792,1169.3634083792679
13-Mar,2,51,6766202847013.346,348393,CHOCOLATE&FRUITS CAKE 10PERS,632.8688261675707,61.15216039092534,2905.4280740472896
07-Mar,2,54,3069836650250.4097,654571,HALWANI BF ROAST SMOKED,757.2198887503959,1871.7680245158292,311.72430477924615
10-Mar,2,51,6031813968059.561,770004,BANANA BALADY,1164.1954617165625,802.2692576371049,2026.029645258736
16-Mar,2,53,5220294052342.828,977334,MANGO JUICE,970.8321758307113,55.19391024458997,378.0864669161625
05-Mar,2,54,5402861747234.893,350718,PETIT CAKE 6,1143.1403769895646,660.0371584489977,1159.6717896608507
26-Feb,2,51,5302922711363.105,216954,CAPPUCCINO REGULAR,352.82666809977985,636.4949491977641,985.8416115367233
01-Mar,2,54,6357727254078.285,491907,CHICKEN FILLET TANDOORY,986.6989762776324,1606.7223718417806,1397.2290461841912
12-Mar,2,54,5509759906954.832,444667,HALWANI TRKEY ROAST SMOKED,1246.4036739111984,1677.2616682493556,2350.4584217243987
13-Mar,2,50,3185276230219.208,943099,DEFR. SHRIMP 30/40,602.2597766098372,464.6093923975081,1768.4538263972458
05-Mar,2,55,6178087587793.4,994828,TOMEYA SALAD,654.3386709687477,872.9772826255418,1212.1360484375775
01-Mar,2,50,4501768723944.145,368630,FRGLO MEAT BF LNCHON,1028.7399653080706,1439.1243154975455,1093.3442383680097
21-Feb,2,57,6495879000708.179,486465,ROAST CHICKEN DRUMSTICKS/KG,75.11294085602661,1616.9092608192009,1520.4269188544808
12-Mar,2,51,2859497828959.049,463738,TEA GREEN JASMINE,1207.6449821027413,1236.5340543455807,2050.8600964660077
21-Feb,2,53,6438863923244.364,961401,RICH BEEF LUNCHEON/OLIVES,575.5190066706547,1756.938122919643,1890.8791652631871
